-0.05985687	8.078283	6.2514515
-0.10774237	8.231517	5.7366824
-0.3998439	8.118986	5.7366824
-0.45251793	8.375174	5.5547175
-0.9912298	7.4438004	7.501263
-0.61293435	2.5522969	-2.8874955
1.3838909	1.0055954	-18.392818
2.2458298	5.116565	-6.2753944
-1.0462981	6.361588	8.791777
0.61293435	5.095017	-2.456526
1.9800652	2.7653873	-12.797399
2.935381	5.968927	-6.299337
0.057462595	6.021601	7.7239304
-1.1348863	6.732701	6.6800265
-0.93616146	6.8236833	7.4102807
-0.845179	7.4030976	6.1461034
